Ticker;SimFinId;"Company Name";IndustryId
REZI;918602;"RESIDEO TECHNOLOGIES, INC.";103013
RF;378207;"Regions Financial Corp.";104002
RFIL;241093;"R F INDUSTRIES LTD";101001
RFP;717558;"Resolute Forest Products Inc.";110002
RGA;448474;"Reinsurance Group Of America Inc";104013
RGC;493690;"Regal Entertainment Group";103001
RGEN;933166;"REPLIGEN CORP";106001
RGLD;1054412;"ROYAL GOLD INC";110004
RGLS;768206;"Regulus Therapeutics Inc.";106002
RGNX;778666;"REGENXBIO Inc.";106002
RGP;328011;"RESOURCES CONNECTION INC";100002
RGR;1248958;"STURM RUGER & CO INC";103002
RGS;171506;"REGIS CORP";103020
RH;951586;RH;103002
RHE;712450;"REGIONAL HEALTH PROPERTIES, INC";106011
RHI;378208;"Robert Half International";100011
RHT;94011;"RED HAT INC";101003
RICK;100383;"RCI HOSPITALITY HOLDINGS, INC.";103003
RIDE;998523;"Lordstown Motors Corp.";103005
RIG;350729;"Transocean Ltd.";107006
RIGL;909018;"RIGEL PHARMACEUTICALS INC";106002
RIHT;658986;"RIGHTSCORP, INC.";
RILY;998694;"B. Riley Financial, Inc.";
RIO;1301815;"RIO TINTO PLC";110004
RIOT;1072404;"Riot Blockchain, Inc.";111001
RIVN;1329539;"Rivian Automotive, Inc. / DE";103005
RJDG;659722;"RJD Green, Inc.";
RJF;744727;"RAYMOND JAMES FINANCIAL INC";104003
RKDA;824887;"Arcadia Biosciences, Inc.";110003
RL;331016;"RALPH LAUREN CORP";103004
RLGY;447285;"Realogy Group LLC";109002
RLH;990923;"Red Lion Hotels CORP";
RLI;1059908;"RLI CORP";104006
RLJE;653411;"RLJ ENTERTAINMENT, INC.";103001
RLOC;148191;"ReachLocal Inc";
RMBL;647388;"RumbleON, Inc.";103002
RMBS;1305201;"RAMBUS INC";101004
RMCF;515680;"Rocky Mountain Chocolate Factory, Inc.";102002
RMD;129653;"RESMED INC";106003
RNG;355550;"RingCentral Inc";101003
RNLX;1253387;"Renalytix plc";106002
RNR;971614;"RENAISSANCERE HOLDINGS LTD";104005
ROAD;1291788;"Construction Partners, Inc.";100003
ROCK;548420;"GIBRALTAR INDUSTRIES, INC.";110005
ROG;1092274;"ROGERS CORP";100003
ROK;121874;"ROCKWELL AUTOMATION INC";100001
ROKU;617783;"ROKU, INC";103001
ROL;744726;"ROLLINS INC";100002
ROP;119446;"ROPER TECHNOLOGIES INC";100001
ROST;200092;"ROSS STORES INC";103002
ROVR;1241210;"ROVER GROUP, INC.";103020
RP;243720;"REALPAGE INC";101003
RPD;1238784;"Rapid7, Inc.";101003
RPM;328948;"RPM INTERNATIONAL INC/DE/";110001
RRC;110931;"RANGE RESOURCES CORP";107002
RRGB;980379;"RED ROBIN GOURMET BURGERS INC";103003
RRR;980329;"Red Rock Resorts, Inc.";103001
RS;448547;"Reliance Steel & Aluminum Co";110007
RSG;101495;"REPUBLIC SERVICES, INC.";100004
RSI;1326824;"Rush Street Interactive, Inc.";103015
RSKD;1241824;"Riskified Ltd.";
RSLS;794492;"ReShape Lifesciences Inc.";106004
RSPP;448551;"RSP Permian Inc";107006
RST;985520;"ROSETTA STONE INC";101002
RSYS;342891;"RADISYS CORP";101001
RT;330525;"RUBY TUESDAY INC";103003
RTN;354596;"RAYTHEON CO/";100008
RTP;1301817;"Joby Aviation, Inc.";
RTX;261978;"RAYTHEON TECHNOLOGIES CORP";100008
RUN;148978;"Sunrun Inc.";101004
RUSHA;909600;"RUSH ENTERPRISES INC \TX\";103005
RUTH;998690;"Ruths Hospitality Group, Inc.";103003
RVLV;1338983;"Revolve Group, Inc.";103002
RWLK;908640;"ReWalk Robotics Ltd.";106004
RYAM;124551;"RAYONIER ADVANCED MATERIALS INC.";110001
RYN;504942;"RAYONIER INC";110002
S;1301818;"SentinelOne, Inc.";
SAAX;666570;"NOUVEAU VENTURES INC.";
SABR;980330;"Sabre Corp";100002
SAFE;998404;"Safehold Inc.";109001
SAFM;684669;"SANDERSON FARMS INC";102002
SAFT;250043;"SAFETY INSURANCE GROUP INC";104006
SAH;904847;"SONIC AUTOMOTIVE INC";103005
SAIA;942700;"SAIA INC";100010
SAIC;54785;"Science Applications International Corp";101003
SAIL;902180;"Sailpoint Technologies Holdings, Inc.";101003
SAM;714419;"THE BOSTON BEER COMPANY, INC.";102004
SAND;1249666;"SANDSTORM GOLD LTD";
SANM;418072;"SANMINA CORP";101001
SANP;660201;"SANTO MINING CORP.";
SANW;246310;"S&W Seed Co";102002
SATS;823480;"EchoStar CORP";101005
SAVA;989411;"CASSAVA SCIENCES INC";106002
SAVE;170150;"Spirit Airlines, Inc.";100006
SBAC;100897;"SBA COMMUNICATIONS CORP";108001
SBGI;132115;"SINCLAIR BROADCAST GROUP INC";103001
SBH;978927;"Sally Beauty Holdings, Inc.";103002
SBRA;737503;"Sabra Health Care REIT, Inc.";109001
SBUX;86689;"STARBUCKS CORP";103003
SCCO;1300946;"SOUTHERN COPPER CORP/";110004
SCG;190587;"SCANA CORP";105001
SCHL;651267;"SCHOLASTIC CORP";103026
SCHN;951289;"SCHNITZER STEEL INDUSTRIES, INC.";100004
SCHW;378109;"Charles Schwab Corporation";104003
SCI;1056222;"SERVICE CORP INTERNATIONAL";102001
SCL;1346699;"STEPAN CO";
SCND;331831;"SCIENTIFIC INDUSTRIES INC";101001
SCOR;896179;"COMSCORE, INC.";103011
SCPH;1311963;"scPharmaceuticals Inc.";106002
SCPL;1011098;"SciPlay Corp";101003
SCSC;177685;"SCANSOURCE INC";101001
SCTY;146125;"MONITRONICS INTERNATIONAL INC";103013
SCVL;201975;"SHOE CARNIVAL INC";103002
SCWX;201339;"SecureWorks Corp";101003
SCX;218861;"STARRETT L S CO";100001
SD;849174;"SANDRIDGE ENERGY INC";107002
SDC;969099;"SmileDirectClub, Inc.";106001
SDGR;1252590;"Schrodinger, Inc.";101003
SDON;996255;"SANDSTON CORP";
SDPI;745554;"Superior Drilling Products, Inc.";107004
SE;1253411;"Sea Ltd";101003
SEAS;785588;"SeaWorld Entertainment, Inc.";103015
SEB;448625;"Seaboard Corp";100013
SEDG;847001;"SolarEdge Technologies Inc";101004
SEE;378213;"Sealed Air";103018
SEEK;660635;"THEDIRECTORY.COM, INC.";
SEER;1253247;"Seer, Inc.";106002
SEIC;341472;"SEI INVESTMENTS CO";104001
SEMG;733959;"SemGroup Corp";107003
SEMR;1291789;"SEMrush Holdings, Inc.";101003
SESN;818918;"Sesen Bio, Inc.";106002
SEV;129956;"SEVCON, INC.";101004
SE_deliste;378216;"Spectra Energy Corp.";107003
SF;1059910;"STIFEL FINANCIAL CORP";104001
SFBC;158885;"Sound Financial Bancorp, Inc.";104002
SFIX;902273;"Stitch Fix, Inc.";103002
SFLY;650373;"SHUTTERFLY INC";103020
SFM;520294;"Sprouts Farmers Market, Inc.";102001
SFS;114802;"Smart & Final Stores, Inc.";102001
SG;1334625;"Sweetgreen, Inc.";103003
SGA;652364;"SAGA COMMUNICATIONS INC";103001
SGC;1243778;"SUPERIOR GROUP OF COMPANIES, INC.";
SGEN;487011;"SEATTLE GENETICS INC /WA";106002
SGH;630523;"SMART Global Holdings, Inc.";101004
SGM;126240;"STONEGATE MORTGAGE CORP";
SGMA;231993;"SIGMATRON INTERNATIONAL INC";101001
SGMO;773304;"SANGAMO THERAPEUTICS, INC";106002
SGMS;1011099;"SCIENTIFIC GAMES CORP";100003
SGY;123623;"STONE ENERGY CORP";107002
SHAK;148890;"Shake Shack Inc.";103003
SHEN;1097754;"SHENANDOAH TELECOMMUNICATIONS CO/VA/";108001
SHLDQ;100266;"SEARS HOLDINGS CORP";103002
SHLM;671141;"SCHULMAN A INC";110001
SHLO;202591;"SHILOH INDUSTRIES INC";100001
SHLS;1302456;"Shoals Technologies Group, Inc.";100001
SHLX;909105;"Shell Midstream Partners, L.P.";107003
SHO;448662;"Sunstone Hotel Investors Inc";109001
SHOO;1198893;"STEVEN MADDEN, LTD.";103002
SHOR;231330;"ShoreTel Inc";101005
SHOS;39593;"SEARS HOMETOWN & OUTLET STORES, INC.";109001
SHPGF;132453;"Shire plc";106005
SHW;378215;Sherwin-Williams;110001
SI;1302955;"Silvergate Capital Corp";
SIG;185651;"SIGNET JEWELERS LTD";103002
SIGA;1241827;"SIGA TECHNOLOGIES INC";106001
SIGI;627778;"SELECTIVE INSURANCE GROUP INC";104006
SIGM;202034;"SIGMA DESIGNS INC";101004
SILK;963382;"Silk Road Medical Inc";106003
SINO;257712;"Sino-Global Shipping America, Ltd.";100010
SINT;498391;"Sintx Technologies, Inc.";106004
SIOX;41996;"Sio Gene Therapies Inc.";106002
SIRI;97841;"SIRIUS XM HOLDINGS INC.";103001
SITC;998403;"SITE Centers Corp.";
SITE;62823;"SiteOne Landscape Supply, Inc.";100005
SIVB;708168;"SVB FINANCIAL GROUP";104002
SIX;816466;"Six Flags Entertainment Corp";103015
SJI;525920;"SOUTH JERSEY INDUSTRIES INC";105001
SJM;254348;"J M SMUCKER Co";102002
SJW;953794;"SJW GROUP";105001
SKIN;1302957;"Beauty Health Co";103020
SKPN;998475;"SkyShop Logistics, Inc.";
SKT;996200;"TANGER FACTORY OUTLET CENTERS, INC";
SKX;176359;"SKECHERS USA INC";103004
SKY;132365;"SKYLINE CORP";103013
SKYW;861606;"SKYWEST INC";100006
SLAB;1033431;"SILICON LABORATORIES INC.";101005
SLB;353500;"SCHLUMBERGER LIMITED/NV";107004
SLCA;534435;"U.S. SILICA HOLDINGS, INC.";110004
SLFI;939318;"SPRINGLEAF FINANCE INC";
SLG;127650;"SL GREEN REALTY CORP";109001
SLGC;1250897;"SomaLogic, Inc.";106002
SLGN;1067479;"SILGAN HOLDINGS INC";100005
SLM;103225;"SLM CORP";104007
SLNM;69772;"SALON MEDIA GROUP INC";
SLP;495377;"SIMULATIONS PLUS INC";106002
SLQT;1251886;"SelectQuote, Inc.";103020
SM;978928;"SM Energy Co";107002
SMA;893218;"Symmetry Medical Inc.";
SMAR;1251882;"SMARTSHEET INC";101003
SMCI;175410;"Super Micro Computer, Inc.";101005
SMED;179660;"SHARPS COMPLIANCE CORP";100004
SMG;355003;"SCOTTS MIRACLE-GRO CO";110003
SMID;362372;"SMITH MIDLAND CORP";100001
SMIT;332324;"SCHMITT INDUSTRIES INC";101001
SMLP;890067;"Summit Midstream Partners, LP";107003
SMLR;1338984;"Semler Scientific, Inc.";106002
SMP;126577;"STANDARD MOTOR PRODUCTS INC";103005
SMPL;858017;"Simply Good Foods Co";102002
SMRT;45048;"STEIN MART INC";103002
SMSI;504067;"SMITH MICRO SOFTWARE INC";101003
SMTC;185350;"SEMTECH CORP";101004
SNA;288357;"SNAP-ON Inc";100001
SNAK;86600;"INVENTURE FOODS, INC.";102002
SNAP;449958;"Snap Inc";101002
SNBR;925649;"Sleep Number Corp";103004
SNCE;1253262;"Science 37 Holdings, Inc.";106002
SNCR;747268;"SYNCHRONOSS TECHNOLOGIES INC";101003
SNDK;505727;"SANDISK CORP";101001
SNDR;1136135;"Schneider National, Inc.";100010
SNEX;728087;"StoneX Group Inc.";104003
SNGC;583468;"SOUTHERN NATURAL GAS COMPANY, L.L.C.";
SNH;448715;"Senior Housing Properties Trust";109001
SNI;378211;"Scripps Networks Interactive Inc.";103001
SNOW;1016067;"Snowflake Inc.";101003
SNOW_delis;203144;"Intrawest Resorts Holdings, Inc.";
SNPS;744723;"SYNOPSYS INC";101003
SNV;1234790;"SYNOVUS FINANCIAL CORP";
SNX;84398;"SYNNEX CORP";100002
SO;189248;"SOUTHERN CO";105001
SOFO;374032;"SONIC FOUNDRY INC";101003
SOHO;158088;"Sotherly Hotels Inc.";109001
SOHU;138944;"SOHU COM INC";101002
SOL;1249731;"ReneSola Ltd";
SOLY;987539;"Soliton, Inc.";106001
SON;992009;"SONOCO PRODUCTS CO";100005
SONC;343236;"SONIC CORP";103003
SONO;974898;"Sonos Inc";103001
SOPH;1253261;"SOPHiA GENETICS SA";
SORL;543973;"SORL Auto Parts Inc";103005
SOTK;94282;"SONO TEK CORP";101001
SPAN;164268;"SPAN AMERICA MEDICAL SYSTEMS INC";106003
SPB;357600;"Spectrum Brands Holdings, Inc.";103004
SPCE;949272;"Virgin Galactic Holdings, Inc";103015
SPG;111127;"SIMON PROPERTY GROUP INC /DE/";109001
SPGI;378217;"S&P Global, Inc.";104003
SPH;998424;"SUBURBAN PROPANE PARTNERS LP";
SPLK;51255;"SPLUNK INC";101003
SPLS;166539;"STAPLES INC";103002
SPNC;114601;"SPECTRANETICS CORP";106004
SPNE;147451;"SeaSpine Holdings Corp";106004
SPOK;997662;"Spok Holdings, Inc";108001
SPPI;53529;"SPECTRUM PHARMACEUTICALS INC";106002
SPR;131997;"Spirit AeroSystems Holdings, Inc.";100008
SPRT;533572;"Support.com, Inc.";101003
SPT;1238783;"Sprout Social, Inc.";108001
SPWH;1249258;"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.";103002
SPWR;992391;"SUNPOWER CORP";
SPXC;768069;"SPX CORP";100001
SPY;1072401;"SPDR S&P 500 ETF TRUST";
SQ;83293;"Square, Inc.";101003
SQBG;137237;"Sequential Brands Group, Inc.";103004
SQSP;1342099;"Squarespace, Inc.";
SR;627776;"SPIRE INC";105001
SRC;448754;"Spirit Realty Capital Inc";109001
SRCE;767938;"1ST SOURCE CORP";104002
SRCL;101113;"STERICYCLE INC";100004
SRDX;366154;"SURMODICS INC";106001
SRE;378214;"Sempra Energy";105001
SRG;998409;"Seritage Growth Properties";
SRGA;1093872;"SURGALIGN HOLDINGS, INC.";106004
SRLP;918357;"Sprague Resources LP";107001
SRNE;133865;"Sorrento Therapeutics, Inc.";106002
SRNGU;1302457;"Ginkgo Bioworks Holdings, Inc.";
SRPT;749127;"Sarepta Therapeutics, Inc.";106002
SRRA;809435;"Sierra Oncology, Inc.";106002
SRT;144111;"StarTek, Inc.";100002
SSD;1056224;"Simpson Manufacturing Co., Inc.";100003
SSI;42463;"STAGE STORES INC";103002
SSNC;721918;"SS&C Technologies Holdings Inc";101003
SSNI;331528;"SILVER SPRING NETWORKS INC";101001
SSNT;511627;"SilverSun Technologies, Inc.";101003
SSP;688615;"E.W. SCRIPPS Co";103001
SSTK;623203;"Shutterstock, Inc.";101002
SSYS;727537;"STRATASYS INC";101001
ST;749178;"Sensata Technologies Holding plc";101001
STAA;849329;"STAAR SURGICAL CO";106003
STAG;1298651;"STAG Industrial, Inc.";109001
STAY;448789;"Extended Stay America Inc";103015
STBA;347280;"S&T BANCORP INC";104002
STE;749030;"STERIS plc";106003
STEM;1295063;"STEM, INC.";107007
STEP;1338981;"StepStone Group Inc.";104001
STFR;152617;"Steadfast Apartment REIT, Inc.";109001
STGW;625541;"Stagwell Inc";103011
STI;335922;"SUNTRUST BANKS INC";104002
STJ;378218;"St Jude Medical";106004
STL;1234791;"STERLING BANCORP";
STLA;1239536;"Stellantis N.V.";103005
STLD;978926;"STEEL DYNAMICS INC";110007
STML;795984;"STEMLINE THERAPEUTICS INC";106002
STMP;650092;"STAMPS.COM INC";101003
STOK;1060042;"Stoke Therapeutics, Inc.";106002
STOR;534667;"STORE CAPITAL Corp";109001
STRA;1067482;"Strategic Education, Inc.";102006
STRM;494891;"STREAMLINE HEALTH SOLUTIONS INC.";101003
STRR;641822;"STAR EQUITY HOLDINGS, INC.";106004
STRT;202406;"STRATTEC SECURITY CORP";103005
STT;378219;"State Street Corp.";104001
STX;378212;"Seagate Technology";101001
STZ;256994;"CONSTELLATION BRANDS, INC.";102004
SU;1203755;"SUNCOR ENERGY INC";
SUI;749231;"SUN COMMUNITIES INC";109001
SUP;826868;"SUPERIOR INDUSTRIES INTERNATIONAL INC";103005
SUPN;445197;"SUPERNUS PHARMACEUTICALS INC";106005
SURF;808799;"Surface Oncology, Inc.";106002
SVT;250129;"SERVOTRONICS INC /DE/";101001
SVU;684097;"SUPERVALU INC";102001
SWAV;1253257;"Shockwave Medical, Inc.";
SWBI;952565;"SMITH & WESSON BRANDS, INC.";100008
SWI;885119;"SolarWinds, Inc.";101003
SWK;244442;"STANLEY BLACK & DECKER, INC.";100001
SWKS;353611;"SKYWORKS SOLUTIONS, INC.";101004
SWM;803493;"SCHWEITZER MAUDUIT INTERNATIONAL INC";110002
SWN;401903;"SOUTHWESTERN ENERGY CO";107002
SWX;448826;"Southwest Gas Corp";105001
SWY;86808;"SAFEWAY INC";102001
SXC;112269;"SunCoke Energy, Inc.";110006
SXT;134902;"SENSIENT TECHNOLOGIES CORP";110001
SYF;493399;"Synchrony Financial";104007
SYK;105030;"STRYKER CORP";106004
SYNA;260659;"SYNAPTICS Inc";101003
SYNH;336622;"Syneos Health";106001
SYNT;693332;"SYNTEL INC";101003
SYRG;786501;"SRC Energy Inc.";107002
SYRS;807944;"Syros Pharmaceuticals, Inc.";106002
SYUT;53873;"Synutra International, Inc.";
SYY;247719;"SYSCO CORP";102001
S_delisted;353395;"SPRINT Corp";108001
T;66790;"AT&T INC.";108001
TA;133962;"TRAVELCENTERS OF AMERICA LLC";103002
TACO;823787;"Del Taco Restaurants, Inc.";103003
TAGG;662204;"TagLikeMe Corp.";
TALO;1333936;"TALOS ENERGY INC.";107002
TAP;248956;"MOLSON COORS BREWING CO";102004
TASK;1321941;"TaskUs, Inc.";108004
TAST;625660;"CARROLS RESTAURANT GROUP, INC.";103003
TAYD;338837;"TAYLOR DEVICES INC";100001
TBI;108139;"TrueBlue, Inc.";100011
TBIO;941303;"Translate Bio, Inc.";
TBTC;263057;"TABLE TRAC INC";103001
TCBI;734517;"TEXAS CAPITAL BANCSHARES INC/TX";104002
TCMD;201913;"TACTILE SYSTEMS TECHNOLOGY INC";106004
TCNT;658757;"TOUCAN INTERACTIVE CORP";104007
TCO;998405;"TAUBMAN CENTERS INC";
TCRT;795980;"Alaunos Therapeutics, Inc.";106002
TCX;651784;"TUCOWS INC /PA/";101002
TDC;378223;"Teradata Corp.";101001
TDG;378229;"TransDigm Group";100008
TDOC;963383;"Teladoc Health, Inc.";106011
TDS;1234792;"TELEPHONE & DATA SYSTEMS INC /DE/";
TDW;419436;"TIDEWATER INC";107004
TDY;1164973;"TELEDYNE TECHNOLOGIES INC";100013
TEAM;1204607;"Atlassian Corp Plc";101003
TECD;181744;"TECH DATA CORP";101001
TECH;176917;"BIO-TECHNE Corp";106002
TEL;104745;"TE Connectivity Ltd.";101001
TELL;1070202;"TELLURIAN INC. /DE/";
TEN;534666;"TENNECO INC";103005
TENB;896983;"Tenable Holdings, Inc.";101003
TEP;929180;"Tallgrass Energy Partners, LP";107002
TER;1094921;"TERADYNE, INC";100003
TERP;708716;"TerraForm Power, Inc.";105002
TESO;141183;"TESCO CORP";107004
TESS;42813;"TESSCO TECHNOLOGIES INC";101005
TEUM;890308;"PARETEUM Corp";108001
TEVA;616649;"TEVA PHARMACEUTICAL INDUSTRIES LTD";106005
TEX;1234793;"TEREX CORP";100003
TFC;245217;"TRUIST FINANCIAL CORP";104002
TFFP;1295083;"TFF Pharmaceuticals, Inc.";106002
TFSL;360767;"TFS Financial CORP";104002
TFX;448874;"Teleflex Inc";106004
TGI;629705;"TRIUMPH GROUP INC";100008
TGNA;378222;Tegna;103001
TGT;72458;"TARGET CORP";102001
TGTX;785880;"TG THERAPEUTICS, INC.";106002
THC;1033571;"TENET HEALTHCARE CORP";106011
THG;1234794;"HANOVER INSURANCE GROUP, INC.";
THMO;258731;"ThermoGenesis Holdings, Inc.";106004
THO;43246;"THOR INDUSTRIES INC";103005
THS;532132;"TreeHouse Foods, Inc.";102002
TIF;249289;"TIFFANY & CO";103002
TIGR;1214646;"UP Fintech Holding Ltd";104003
TIME;535758;"Time Inc.";103026
TIS;693955;"Orchids Paper Products CO /DE";102002
TITN;825306;"Titan Machinery Inc.";100005
TIVO;176762;"TIVO INC";101003
TJX;256569;"TJX COMPANIES INC /DE/";103002
TKR;1056221;"TIMKEN CO";100001
TLCC;156530;"TWINLAB CONSOLIDATED HOLDINGS, INC.";110001
TLND;923420;"Talend SA";
TLRA;646927;"Telaria, Inc.";101003
TLRD;929181;"TAILORED BRANDS INC";103002
TLRY;816689;"Tilray, Inc.";106005
TLSA;1203753;"Tiziana Life Sciences plc";106002
TLYS;978925;"TILLY'S, INC.";103002
TM;1217248;"TOYOTA MOTOR CORP/";103005
TM-28;1016068;"TOYOTA MOTOR CREDIT CORP";
TMDX;963380;"TransMedics Group, Inc.";106001
TMHC;1234795;"Taylor Morrison Home Corp";103013
TMO;372802;"THERMO FISHER SCIENTIFIC INC.";106001
TMUS;515267;"T-Mobile US, Inc.";108001
TMX;749230;"TERMINIX GLOBAL HOLDINGS INC";100002
TNDM;693227;"TANDEM DIABETES CARE INC";106004
TNET;797860;"TRINET GROUP INC";100002
TNL;116466;"Travel & Leisure Co.";103015
TOL;200636;"TOLL BROTHERS INC";103013
TOST;1307361;"Toast, Inc.";101003
TOWR;625334;"Tower International, Inc.";103005
TOY_delist;509463;"TOYS R US INC";103001
TPB;58275;"Turning Point Brands, Inc.";102003
TPCO;627811;"Tribune Publishing Co";103026
TPCS;74307;"TECHPRECISION CORP";100003
TPH;1234796;"Tri Pointe Homes, Inc.";103013
TPIC;180206;"TPI COMPOSITES, INC";100001
TPL;1093761;"TEXAS PACIFIC LAND TRUST";
TPR;331230;"Tapestry Inc";103002
TPX;686753;"TEMPUR SEALY INTERNATIONAL, INC.";103004
TR;527072;"TOOTSIE ROLL INDUSTRIES INC";102002
TRC;669774;"TEJON RANCH CO";109002
TRCO;650958;"TRIBUNE MEDIA CO";103001
TRCY;998466;"TRI CITY BANKSHARES CORP";
TREE;780144;"LendingTree, Inc.";104002
TREX;991604;"TREX CO INC";103004
TRGP;625570;"Targa Resources Corp.";107003
TRHC;494892;"Tabula Rasa HealthCare, Inc.";101003
TRIP;89539;"TripAdvisor, Inc.";103015
TRMB;627855;"TRIMBLE INC.";101001
TRMK;1234797;"TRUSTMARK CORP";104002
TRN;247970;"TRINITY INDUSTRIES INC";100010
TRNS;60740;"TRANSCAT INC";101001
TROW;378221;"T. Rowe Price Group";104001
TROX;627774;"Tronox Ltd";110001
TRT;288723;"TRIO-TECH INTERNATIONAL";101004
TRU;700411;TransUnion;100002
TRUE;81812;"TrueCar, Inc.";101002
TRUP;640535;"TRUPANION INC.";104013
TRV;262327;"TRAVELERS COMPANIES, INC.";104006
TSC;988504;"TriState Capital Holdings, Inc.";104002
TSCO;378228;"Tractor Supply Company";103002
TSE;530044;"Trinseo S.A.";110001
TSHA;1146378;"Taysha Gene Therapies, Inc.";106002
TSLA;56317;Tesla;103005
TSM;1203609;"TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD";
TSN;138054;"TYSON FOODS INC";102002
TSQ;545597;"Townsquare Media, Inc.";103001
TSRI;333363;"TSR INC";101003
TSRO;349753;"TESARO, Inc.";106002
TSS;378227;"Total System Services";104007
TSSI;363007;"TSS, Inc.";104007
TST;122759;"THESTREET, INC.";104003
TT;378166;"Trane Technologies plc";100001
TTC;181580;"TORO CO";100001
TTD;650768;"Trade Desk, Inc.";101003
TTEK;1055095;"TETRA TECH INC";100003
TTGT;652015;"TechTarget Inc";101002
TTMI;626042;"TTM TECHNOLOGIES INC";101001
TTOO;728864;"T2 Biosystems, Inc.";106001
TTPH;1077529;"TETRAPHASE PHARMACEUTICALS INC";106002
TTWO;372538;"TAKE TWO INTERACTIVE SOFTWARE INC";101003
TUEM;668563;"TUESDAY MORNING CORP/DE";102001
TUP;125534;"TUPPERWARE BRANDS CORP";103018
TUSK;825691;"MAMMOTH ENERGY SERVICES, INC.";107005
TVPT;625611;"Travelport Worldwide LTD";103015
TVTY;895523;"TIVITY HEALTH, INC.";106011
TWER;997799;"TOWERSTREAM CORP";
TWI;795301;"TITAN INTERNATIONAL INC";100009
TWIN;231580;"TWIN DISC INC";100001
TWLO;670420;"TWILIO INC";101003
TWOU;909826;"2U, Inc.";101003
TWST;1252815;"Twist Bioscience Corp";106002
TWTR;30388;"TWITTER, INC.";101002
TWX;121635;"TIME WARNER INC.";103001
TXG;1250890;"10x Genomics, Inc.";106002
TXMD;692917;"TherapeuticsMD, Inc.";106005
TXN;252464;"TEXAS INSTRUMENTS INC";101004
TXRH;821877;"Texas Roadhouse, Inc.";103003
TXT;378225;"Textron Inc.";100008
TYL;693134;"TYLER TECHNOLOGIES INC";101003
TYME;809189;"TYME TECHNOLOGIES, INC.";106002
TYPE;344785;"Monotype Imaging Holdings Inc.";101003
TZOO;515536;TRAVELZOO;101002
U;1039024;"Unity Software Inc.";101003
UA;80553;"Under Armour, Inc.";103004
UAL;219075;"United Continental Holdings, Inc.";100006
UAN;1340565;"CVR PARTNERS, LP";110001
UBER;914943;"Uber Technologies, Inc";103015
UBSI;1234798;"UNITED BANKSHARES INC/WV";
UBX;893323;"Unity Biotechnology, Inc.";106002
UDR;424210;"UDR, Inc.";109001
UE;1067485;"Urban Edge Properties";
UFI;249809;"UNIFI INC";103013
UFPI;1242696;"UFP INDUSTRIES INC";100001
UFS;890747;"Domtar CORP";110002
UG;512245;"UNITED GUARDIAN INC";102002
UGI;1070710;"UGI CORP /PA/";107001
UHAL;449042;Amerco;100007
UHS;378232;"Universal Health Services, Inc.";106011
UI;503387;"Ubiquiti Inc.";101005
UIHC;774910;"UNITED INSURANCE HOLDINGS CORP.";104006
UIS;717085;"UNISYS CORP";101003
ULBI;739637;"ULTRALIFE CORP";100001
ULH;682408;"UNIVERSAL LOGISTICS HOLDINGS, INC.";100010
ULTA;178804;"Ulta Salon, Cosmetics & Fragrance, Inc.";103002
ULTI;373736;"ULTIMATE SOFTWARE GROUP INC";101003
UMBF;256663;"UMB FINANCIAL CORP";104002
UMPQ;998459;"UMPQUA HOLDINGS CORP";104002
UNAM;251597;"UNICO AMERICAN CORP";104006
UNFI;52168;"UNITED NATURAL FOODS INC";102001
UNH;367714;"UNITEDHEALTH GROUP INC";106006
UNIT;990739;"Uniti Group Inc.";109001
UNM;378233;"Unum Group";104004
UNP;367644;"UNION PACIFIC CORP";100010
UNVR;1234799;"Univar Solutions Inc.";110001
UONE;653270;"URBAN ONE, INC.";103001
UPL;700786;"ULTRA PETROLEUM CORP";107002
UPLD;668870;"Upland Software, Inc.";101003
UPS;106423;"UNITED PARCEL SERVICE INC";100010
UPST;1204606;"Upstart Holdings, Inc.";104007
UPWK;898008;"Upwork Inc.";101002
URBN;46954;"URBAN OUTFITTERS INC";103002
URI;102754;"UNITED RENTALS INC /DE";100007
USAP;114434;"UNIVERSAL STAINLESS & ALLOY PRODUCTS INC";110007
USB;378231;"U.S. Bancorp";104002
USCR;819568;"US CONCRETE INC";110005
USFD;365184;"US Foods Holding Corp.";102001
USG;449068;"Usg Corp";110005
USM;903238;"UNITED STATES CELLULAR CORP";108001
USMD;157686;"USMD Holdings, Inc.";
USNA;741592;"USANA HEALTH SCIENCES INC";102002
USX;1035803;"US XPRESS ENTERPRISES INC";100010
UTHR;438343;"UNITED THERAPEUTICS Corp";106002
UTL;704075;"UNITIL CORP";105001
UTMD;515633;"UTAH MEDICAL PRODUCTS INC";106003
UUUU;767720;"ENERGY FUELS INC";104001
UVE;529179;"UNIVERSAL INSURANCE HOLDINGS, INC.";104006
V;107326;"VISA INC.";104007
VAC;340222;"MARRIOTT VACATIONS WORLDWIDE Corp";103015
VALPQ;822750;"Valaris plc";107006
VALU;208845;"VALUE LINE INC";103026
VAL_delist;200824;"VALSPAR CORP";103004
VAPE;659172;"Vape Holdings, Inc.";
VAR;361284;"VARIAN MEDICAL SYSTEMS INC";106004
VATE;625571;"INNOVATE Corp.";108001
VC;1009194;"VISTEON CORP";100003
VCEL;1253391;"Vericel Corp";106002
VCSA;1307826;"Vacasa, Inc.";109002
